16,1,18,15,,, , , ,,, ,16, ,,18,,,16,19,18,142
16,10,18,6,,, , , ,,, ,16, ,,18,,,16,126,18,123
16,6,18,10,,, , , ,,, ,16, ,,18,,,16,107,18,136
16,14,18,2,,, , , ,,, ,16, ,,18,,,16,1123,18,90
16,15,18,1,,, , , ,,, ,16, ,,18,,,16,142,18,45
16,16,,,,,18,16,,,,,16,18,,,,,16,23,18,124
16,8,18,8,,, , , ,,, ,16,18,,,,,16,23,18,123
16,7,18,9,,, , , ,,, ,16,18,,,,,16,21,18,121
16,4,18,12,,, , , ,,, ,16,18,,,,,16,18,18,124
16,9,18,7,,, , , ,,, ,16,18,,,,,16,97,18,120
16,10,18,6,,, , , ,,, ,16,18,,,,,16,27,18,127
16,15,18,1,,, , , ,,, ,16,18,,,,,16,85,18,48
16,5,18,11,,, , , ,,, ,16,18,,,,,16,19,18,122
8,16,,,,,12,16,,,,,8,,,12,,,8,65,12,65
8,3,12,13,,, , , ,,, ,8, ,,12,,,8,64,12,55
8,14,12,2,,, , , ,,, ,8, ,,12,,,8,66,12,51
8,7,12,9,,, , , ,,, ,8, ,,12,,,8,72,12,60
8,5,12,11,,, , , ,,, ,8, ,,12,,,8,63,12,53
8,13,12,3,,, , , ,,, ,8, ,,12,,,8,62,12,53
8,2,12,14,,, , , ,,, ,8, ,,12,,,8,65,12,53
8,6,12,10,,, , , ,,, ,8, ,,12,,,8,68,12,58
8,16,,,,,12,16,,,,,8,12,,,,,8,51,12,33
8,3,12,13,,, , , ,,, ,8,12,,,,,8,53,12,33
8,13,12,3,,, , , ,,, ,8,12,,,,,8,51,12,33
8,14,12,2,,, , , ,,, ,8,12,,,,,8,48,12,35
8,2,12,14,,, , , ,,, ,8,12,,,,,8,41,12,51
8,12,12,4,,, , , ,,, ,8,12,,,,,8,56,12,32
8,1,12,15,,, , , ,,, ,8,12,,,,,8,29,12,59
8,2,12,14,,, , , ,,, ,8,12,,,,,8,42,12,46
4,16,,,,,16,16,,,,,4,,,16,,,13,100,26,59
4,8,16,8,,, , , ,,, ,4, ,,16,,,13,99,26,82
4,1,16,15,,, , , ,,, ,4, ,,16,,,13,8,26,72
4,3,16,13,,, , , ,,, ,4, ,,16,,,13,97,26,72
4,9,16,7,,, , , ,,, ,4, ,,16,,,13,101,26,82
4,11,16,5,,, , , ,,, ,4, ,,16,,,13,100,26,86
4,10,16,6,,, , , ,,, ,4, ,,16,,,13,100,26,83
4,14,16,2,,, , , ,,, ,4, ,,16,,,13,100,26,38
4,16,,,,,16,16,,,,,4,16,,,,,13,65,26,45
4,2,16,14,,, , , ,,, ,4,16,,,,,13,42,26,70
4,10,16,6,,, , , ,,, ,4,16,,,,,13,60,26,59
4,7,16,9,,, , , ,,, ,4,16,,,,,13,64,26,57
4,8,16,8,,, , , ,,, ,4,16,,,,,13,60,26,62
4,3,16,13,,, , , ,,, ,4,16,,,,,13,62,26,56
4,13,16,3,,, , , ,,, ,4,16,,,,,13,66,26,55
4,1,16,15,,, , , ,,, ,4,16,,,,,13,4,26,76
