20,4,18,11,10,1,,,,,,,10,20,,18,,,10,20,18,139,20,125,
10,5,18,3,20,8,,,,,,,10,20,,18,,,10,30,18,139,20,120,
20,14,10,2,,,18,16,,,,,10,20,,18,,,10,29,18,140,20,123,
18,11,20,5,,,10,16,,,,,10,18,,20,,,10,39,18,51,20,151,
20,5,18,11,,,10,16,,,,,10,18,,20,,,10,39,18,51,20,151,
10,11,20,5,,,18,16,,,,,10,18,,20,,,10,35,18,62,20,159,
18,12,20,2,10,2,,,,,,,10,18,,20,,,10,24,18,82,20,74,
20,13,18,2,10,1,,,,,,,10,18,,20,,,10,15,18,87,20,115,
18,14,20,2,,,10,16,,,,,10,18,,20,,,10,40,18,54,20,75,
18,6,10,4,20,6,,,,,,,10,18,,20,,,10,30,18,71,20,152,
14,14,10,2,,,20,16,,,,,14,20,,10,,,10,30,14,61,20,62,19
10,11,14,5,,,20,16,,,,,14,20,,10,,,10,60,14,65,20,43,
14,5,20,11,,,10,16,,,,,14,20,,10,,,10,60,14,57,20,61,
14,7,10,9,,,20,16,,,,,14,20,,10,,,10,58,14,59,20,62,
10,4,14,12,,,20,16,,,,,14,20,,10,,,10,30,14,58,20,62,
20,10,14,3,10,3,,,,,,,14,20,,10,,,10,30,14,61,20,60,
20,9,10,7,,,14,16,,,,,10,20,,14,,,10,42,14,98,20,93,
14,11,10,5,,,20,16,,,,,10,20,,14,,,10,33,14,96,20,112,
20,3,14,13,,,10,16,,,,,10,20,,14,,,10,44,14,95,20,86,
10,6,20,10,,,14,16,,,,,10,20,,14,,,10,39,14,98,20,98,
14,4,10,11,20,1,,,,,,,10,14,,20,,,10,37,14,34,20,27,
14,11,20,5,,,10,16,,,,,10,14,,20,,,10,38,14,34,20,135,
20,5,10,1,14,10,,,,,,,10,14,,20,,,10,21,14,43,20,140,
14,4,10,12,,,20,16,,,,,10,14,,20,,,10,36,14,35,20,127,
20,14,10,1,14,1,,,,,,,10,14,,20,,,10,19,14,2,20,110,
10,9,20,7,,,14,16,,,,,10,14,,20,,,10,34,14,37,20,117,
14,3,20,13,,,10,16,,,,,10,14,,20,,,10,38,14,36,20,118,
20,13,10,2,14,1,,,,,,,10,14,,20,,,10,19,14,2,20,111,
14,14,10,2,,,20,16,,,,,10,14,,20,,,10,25,14,43,20,130,
20,6,14,4,10,6,,,,,,,10,14,,20,,,10,30,14,35,20,141,
5,10,10,6,,,25,16,,,,,10,25,,5,,,5,62,10,30,25,60,20
5,12,25,4,,,10,16,,,,,10,25,,5,,,5,62,10,54,25,37,
10,4,5,12,,,25,16,,,,,10,25,,5,,,5,62,10,30,25,60,
5,11,25,5,,,10,16,,,,,10,25,,5,,,5,62,10,55,25,39,
25,5,5,1,10,10,,,,,,,10,25,,5,,,5,52,10,59,25,37,
10,4,5,12,,,25,16,,,,,10,25,,5,,,5,62,10,30,25,60,
5,10,10,6,,,25,16,,,,,5,25,,10,,,5,62,10,59,25,53,
10,6,25,8,5,2,,,,,,,5,25,,10,,,5,62,10,59,25,53,
25,15,10,1,,,5,16,,,,,5,25,,10,,,5,62,10,29,25,55,
5,9,10,7,,,25,16,,,,,5,25,,10,,,5,62,10,60,25,52,
10,14,25,1,5,1,,,,,,,5,10,,25,,,5,41,10,39,25,29,
25,9,5,7,,,10,16,,,,,5,10,,25,,,5,51,10,38,25,60,
10,3,25,13,,,5,16,,,,,5,10,,25,,,5,58,10,28,25,60,
5,9,25,6,10,1,,,,,,,5,10,,25,,,5,62,10,20,25,60,
10,12,5,2,25,2,,,,,,,5,10,,25,,,5,49,10,35,25,44,
25,13,5,2,10,1,,,,,,,5,10,,25,,,5,59,10,21,25,60,
10,14,25,2,,,5,16,,,,,5,10,,25,,,5,53,10,38,25,46,
25,6,5,4,10,6,,,,,,,5,10,,25,,,5,56,10,29,25,60,
5,6,10,10,,,25,16,,,,,5,10,,25,,,5,51,10,35,25,60,
10,11,25,2,5,3,,,,,,,5,10,,25,,,5,52,10,36,25,44,
13,14,17,1,30,1,,,,,,,17,30,,13,,,13,105,17,38,30,41,21
13,2,30,14,,,17,16,,,,,17,30,,13,,,13,15,17,107,30,102,
13,3,17,9,30,4,,,,,,,17,30,,13,,,13,48,17,110,30,63,
13,8,17,8,,,30,16,,,,,17,30,,13,,,13,105,17,109,30,86,
13,14,17,2,,,30,16,,,,,17,30,,13,,,13,106,17,121,30,85,
13,5,17,11,,,30,16,,,,,13,30,,17,,,13,94,17,103,30,35,
13,5,17,6,30,5,,,,,,,13,30,,17,,,13,93,17,105,30,38,
17,8,30,8,,,13,16,,,,,13,30,,17,,,13,96,17,113,30,37,
13,2,30,14,,,17,16,,,,,13,30,,17,,,13,19,17,109,30,66,
17,4,30,12,,,13,16,,,,,13,30,,17,,,13,92,17,122,30,40,
13,9,17,7,,,30,16,,,,,13,30,,17,,,13,96,17,104,30,31,
13,7,30,9,,,17,16,,,,,13,30,,17,,,13,11,17,108,30,78,
13,2,17,14,,,30,16,,,,,13,30,,17,,,13,94,17,116,30,25,
13,10,17,6,,,30,16,,,,,13,30,,17,,,13,94,17,116,30,49,
13,14,17,1,30,1,,,,,,,13,30,,17,,,13,87,17,106,30,49,
13,8,17,8,,,30,16,,,,,13,17,,30,,,13,78,17,44,30,99,
13,10,17,6,,,30,16,,,,,13,17,,30,,,13,76,17,43,30,98,
13,3,17,13,,,30,16,,,,,13,17,,30,,,13,77,17,48,30,86,
13,6,30,10,,,17,16,,,,,13,17,,30,,,13,75,17,50,30,68,
13,9,17,7,,,30,16,,,,,13,17,,30,,,13,76,17,45,30,105,
5,4,30,12,,,13,16,,,,,13,30,,5,,,5,62,13,93,30,41,22
5,5,13,7,30,6,,,,,,,13,30,,5,,,5,62,13,94,30,23,
5,1,13,4,30,11,,,,,,,13,30,,5,,,5,36,13,96,30,23,
5,12,30,4,,,13,16,,,,,13,30,,5,,,5,62,13,100,30,38,
5,8,13,8,,,30,16,,,,,13,30,,5,,,5,62,13,100,30,37,
13,14,30,2,,,5,16,,,,,13,30,,5,,,5,62,13,95,30,35,
5,5,13,11,,,30,16,,,,,5,30,,13,,,5,62,13,102,30,66,
5,11,13,5,,,30,16,,,,,5,30,,13,,,5,62,13,103,30,70,
13,3,30,13,,,5,16,,,,,5,30,,13,,,5,62,13,51,30,94,
13,13,30,3,,,5,16,,,,,5,30,,13,,,5,62,13,107,30,78,
5,6,30,10,,,13,16,,,,,5,30,,13,,,5,62,13,105,30,74,
13,10,30,6,,,5,16,,,,,5,30,,13,,,5,62,13,106,30,73,
5,8,13,8,,,30,16,,,,,5,30,,13,,,5,62,13,101,30,70,
13,9,30,7,,,5,16,,,,,5,30,,13,,,5,62,13,107,30,78,
5,7,30,9,,,13,16,,,,,5,13,,30,,,5,43,13,47,30,87,
5,11,30,5,,,13,16,,,,,5,13,,30,,,5,43,13,53,30,60,
13,2,30,14,,,5,16,,,,,5,13,,30,,,5,62,13,110,30,93,
5,6,13,6,30,6,,,,,,,5,13,,30,,,5,43,13,53,30,42,
5,12,13,3,30,1,,,,,,,5,13,,30,,,5,43,13,48,30,46,
13,8,30,8,,,5,16,,,,,5,13,,30,,,5,44,13,56,30,75,
13,1,14,1,25,14,,,,,,,14,25,,13,,,13,7,14,2,25,60,23
13,3,25,13,,,14,16,,,,,14,25,,13,,,13,33,14,67,25,37,
13,4,14,12,,,25,16,,,,,14,25,,13,,,13,96,14,67,25,36,
13,14,25,2,,,14,16,,,,,14,25,,13,,,13,109,14,68,25,36,
13,3,14,9,25,4,,,,,,,14,25,,13,,,13,78,14,69,25,33,
13,5,14,11,,,25,16,,,,,13,25,,14,,,13,75,14,95,25,36,
13,5,14,6,25,5,,,,,,,13,25,,14,,,13,72,14,96,25,37,
14,8,25,8,,,13,16,,,,,13,25,,14,,,13,73,14,97,25,35,
13,2,25,14,,,14,16,,,,,13,25,,14,,,13,14,14,95,25,60,
14,4,25,12,,,13,16,,,,,13,25,,14,,,13,72,14,96,25,37,
13,9,14,7,,,25,16,,,,,13,25,,14,,,13,72,14,97,25,36,
13,7,25,9,,,14,16,,,,,13,25,,14,,,13,74,14,94,25,37,
13,2,14,14,,,25,16,,,,,13,25,,14,,,13,16,14,95,25,60,
13,10,14,6,,,25,16,,,,,13,25,,14,,,13,73,14,97,25,37,
13,14,14,1,25,1,,,,,,,13,25,,14,,,13,71,14,2,25,37,
14,3,25,13,,,13,16,,,,,13,14,,25,,,13,58,14,22,25,60,
13,1,14,4,25,11,,,,,,,13,14,,25,,,13,9,14,49,25,60,
13,8,25,8,,,13,16,,,,,13,14,,25,,,13,59,14,18,25,60,
13,10,25,6,,,14,16,,,,,13,14,,25,,,13,68,14,13,25,60,
13,13,14,3,,,25,16,,,,,13,14,,25,,,13,62,14,17,25,60,
5,12,17,3,20,1,,,,,,,17,20,,5,,,5,62,17,107,20,20,24
5,8,20,8,,,17,16,,,,,17,20,,5,,,5,62,17,105,20,70,
17,6,20,10,,,5,16,,,,,17,20,,5,,,5,62,17,114,20,62,
5,5,17,4,20,7,,,,,,,17,20,,5,,,5,62,17,114,20,62,
5,8,17,4,20,4,,,,,,,5,20,,17,,,5,62,17,106,20,74,
17,11,20,5,,,5,16,,,,,5,20,,17,,,5,49,17,115,20,101,
17,8,20,8,,,5,16,,,,,5,20,,17,,,5,47,17,112,20,104,
5,8,17,6,20,2,,,,,,,5,20,,17,,,5,62,17,108,20,65,
5,9,17,7,,,20,16,,,,,5,20,,17,,,5,47,17,114,20,105,
5,11,20,5,,,17,16,,,,,5,20,,17,,,5,47,17,109,20,110,
5,3,17,13,,,20,16,,,,,5,20,,17,,,5,47,17,109,20,109,
5,2,17,8,20,6,,,,,,,5,20,,17,,,5,48,17,115,20,100,
17,14,20,2,,,5,16,,,,,5,20,,17,,,5,48,17,108,20,107,
5,10,17,6,,,20,16,,,,,5,17,,20,,,5,62,17,38,20,136,
17,10,20,6,,,5,16,,,,,5,17,,20,,,5,62,17,42,20,142,
5,1,17,15,,,20,16,,,,,5,17,,20,,,5,39,17,59,20,138,
17,7,20,9,,,5,16,,,,,5,17,,20,,,5,62,17,38,20,123,
17,11,20,5,,,5,16,,,,,5,17,,20,,,5,62,17,41,20,152,
17,15,20,1,,,5,16,,,,,5,17,,20,,,5,62,17,41,20,30,
5,11,20,5,,,17,16,,,,,5,17,,20,,,5,62,17,43,20,142,
20,8,25,4,17,4,,,,,,,20,25,,17,,,17,120,20,126,25,37,25
17,11,20,5,,,25,16,,,,,20,25,,17,,,17,104,20,129,25,38,
17,8,20,8,,,25,16,,,,,20,25,,17,,,17,103,20,114,25,43,
20,3,25,13,,,17,16,,,,,20,25,,17,,,17,110,20,119,25,41,
25,1,20,4,17,11,,,,,,,20,25,,17,,,17,104,20,119,25,22,
20,8,17,8,,,25,16,,,,,20,25,,17,,,17,103,20,114,25,43,
17,15,25,1,,,20,16,,,,,20,25,,17,,,17,108,20,113,25,32,
17,3,25,13,,,20,16,,,,,17,25,,20,,,17,88,20,156,25,39,
17,4,25,12,,,20,16,,,,,17,25,,20,,,17,88,20,154,25,40,
20,14,25,2,,,17,16,,,,,17,25,,20,,,17,100,20,139,25,32,
17,3,20,13,,,25,16,,,,,17,25,,20,,,17,90,20,142,25,39,
25,8,17,8,,,20,16,,,,,17,25,,20,,,17,95,20,155,25,35,
17,2,20,14,,,25,16,,,,,17,25,,20,,,17,84,20,150,25,39,
17,4,25,12,,,20,16,,,,,17,25,,20,,,17,88,20,154,25,40,
17,2,25,14,,,20,16,,,,,17,20,,25,,,17,118,20,59,25,60,
20,10,17,6,,,25,16,,,,,17,20,,25,,,17,91,20,82,25,60,
25,14,17,1,20,1,,,,,,,17,20,,25,,,17,37,20,19,25,44,
17,11,25,5,,,20,16,,,,,17,20,,25,,,17,93,20,84,25,60,
25,2,17,14,,,20,16,,,,,17,20,,25,,,17,90,20,82,25,45,
17,6,25,6,20,4,,,,,,,17,20,,25,,,17,93,20,87,25,60,
14,11,8,5,,,17,16,,,,,14,17,,8,,,8,65,14,51,17,72,26
8,8,14,8,,,17,16,,,,,14,17,,8,,,8,64,14,48,17,77,
8,8,17,5,14,3,,,,,,,14,17,,8,,,8,64,14,51,17,73,
17,8,14,8,,,8,16,,,,,14,17,,8,,,8,64,14,50,17,73,
8,13,17,2,14,1,,,,,,,14,17,,8,,,8,67,14,2,17,121,
14,1,8,4,17,11,,,,,,,14,17,,8,,,8,70,14,2,17,106,
8,9,14,7,,,17,16,,,,,14,17,,8,,,8,65,14,50,17,80,
17,7,14,9,,,8,16,,,,,14,17,,8,,,8,74,14,51,17,76,
14,8,8,8,,,17,16,,,,,8,17,,14,,,8,65,14,99,17,81,
14,2,17,14,,,8,16,,,,,8,17,,14,,,8,74,14,40,17,42,
8,11,17,5,,,14,16,,,,,8,17,,14,,,8,63,14,98,17,44,
17,5,8,11,,,14,16,,,,,8,17,,14,,,8,63,14,98,17,44,
14,10,17,5,8,1,,,,,,,8,17,,14,,,8,40,14,96,17,97,
8,1,14,15,,,17,16,,,,,8,17,,14,,,8,35,14,96,17,93,
14,11,17,4,8,1,,,,,,,8,14,,17,,,8,41,14,58,17,121,
8,2,14,8,17,6,,,,,,,8,14,,17,,,8,47,14,44,17,102,
17,5,8,7,14,6,,,,,,,8,14,,17,,,8,63,14,30,17,121,
14,2,17,3,8,11,,,,,,,8,14,,25,,,8,72,14,24,17,121,
8,11,17,5,,,14,16,,,,,8,14,,25,,,8,70,14,33,17,121,
8,8,14,8,,,17,16,,,,,8,14,,25,,,8,74,14,27,17,121,
5,11,17,4,10,1,,,,,,,10,17,,5,,,5,62,10,20,17,121,27
5,2,17,8,10,6,,,,,,,10,17,,5,,,5,62,10,33,17,106,
10,15,17,1,,,5,16,,,,,10,17,,5,,,5,62,10,54,17,68,
5,7,17,9,,,10,16,,,,,10,17,,5,,,5,62,10,40,17,99,
17,9,10,7,,,5,16,,,,,10,17,,5,,,5,62,10,33,17,102,
5,8,10,8,,,17,16,,,,,10,17,,5,,,5,62,10,34,17,109,
10,3,17,4,5,9,,,,,,,10,17,,5,,,5,62,10,29,17,118,
17,5,5,11,,,10,16,,,,,5,17,,10,,,5,58,10,60,17,119,
17,1,10,15,,,5,16,,,,,5,17,,10,,,5,62,10,57,17,62,
10,3,17,13,,,5,16,,,,,5,17,,10,,,5,62,10,30,17,107,
10,4,5,12,,,17,16,,,,,5,17,,10,,,5,62,10,30,17,108,
5,4,17,11,10,1,,,,,,,5,17,,10,,,5,61,10,20,17,110,
10,6,5,9,17,1,,,,,,,5,17,,10,,,5,61,10,32,17,58,
17,4,10,11,5,1,,,,,,,5,17,,10,,,5,55,10,31,17,104,
5,5,17,3,10,8,,,,,,,5,17,,10,,,5,62,10,30,17,107,
10,14,5,2,,,17,16,,,,,5,10,,17,,,5,57,10,43,17,110,
17,11,5,5,,,10,16,,,,,5,10,,17,,,5,61,10,41,17,110,
17,5,10,11,,,5,16,,,,,5,10,,17,,,5,61,10,42,17,110,
5,11,10,5,,,17,16,,,,,5,10,,17,,,5,62,10,41,17,110,
10,2,5,8,17,6,,,,,,,5,10,,17,,,5,62,10,30,17,110,
8,11,13,5,,,30,16,,,,,13,30,,8,,,8,66,13,83,30,57,28
13,12,8,2,30,2,,,,,,,13,30,,8,,,8,43,13,83,30,57,
30,13,8,2,13,1,,,,,,,13,30,,8,,,8,45,13,10,30,58,
13,14,30,2,,,8,16,,,,,13,30,,8,,,8,69,13,79,30,58,
30,7,8,9,,,13,16,,,,,13,30,,8,,,8,70,13,89,30,52,
13,4,30,12,,,8,16,,,,,13,30,,8,,,8,53,13,84,30,45,
8,1,30,15,,,13,16,,,,,13,30,,8,,,8,39,13,83,30,52,
8,7,13,9,,,30,16,,,,,8,30,,13,,,8,55,13,107,30,63,
13,8,8,6,30,2,,,,,,,8,30,,13,,,8,57,13,104,30,46,
30,5,8,3,13,8,,,,,,,8,30,,13,,,8,58,13,104,30,55,
8,14,30,2,,,13,16,,,,,8,30,,13,,,8,61,13,104,30,54,
13,4,8,11,30,1,,,,,,,8,30,,13,,,8,56,13,104,30,44,
30,5,8,3,13,8,,,,,,,8,30,,13,,,8,58,13,104,30,55,
8,14,13,2,,,30,16,,,,,8,30,,13,,,8,56,13,10,30,62,
13,11,30,5,,,8,16,,,,,8,13,,30,,,8,43,13,42,30,80,
8,1,13,15,,,30,16,,,,,8,13,,30,,,8,27,13,60,30,66,
13,11,8,4,30,1,,,,,,,8,13,,30,,,8,44,13,31,30,56,
8,2,13,8,30,6,,,,,,,8,13,,30,,,8,40,13,34,30,62,
30,5,13,7,8,6,,,,,,,8,13,,30,,,8,44,13,39,30,50,
30,1,8,4,13,11,,,,,,,8,13,,30,,,8,44,13,31,30,56,
5,12,18,2,20,2,,,,,,,5,20,,18,,,5,62,18,107,20,65,29
20,13,18,2,5,1,,,,,,,5,20,,18,,,5,42,18,111,20,107,
18,14,5,2,,,20,16,,,,,5,20,,18,,,5,60,18,141,20,115,
5,6,18,4,20,6,,,,,,,5,20,,18,,,5,61,18,141,20,113,
5,6,20,10,,,18,16,,,,,5,20,,18,,,5,61,18,141,20,113,
18,8,20,8,,,5,16,,,,,5,20,,18,,,5,61,18,141,20,113,
20,3,18,4,5,9,,,,,,,5,20,,18,,,5,61,18,141,20,89,
20,5,5,11,,,18,16,,,,,18,20,,5,,,5,62,18,56,20,98,
5,1,18,15,,,20,16,,,,,18,20,,5,,,5,62,18,56,20,109,
18,3,20,13,,,5,16,,,,,18,20,,5,,,5,62,18,50,20,112,
20,1,5,15,,,18,16,,,,,18,20,,5,,,5,62,18,107,20,39,
5,7,18,9,,,20,16,,,,,18,20,,5,,,5,62,18,54,20,110,
18,8,20,6,5,2,,,,,,,18,20,,5,,,5,62,18,59,20,104,
20,5,5,3,18,8,,,,,,,18,20,,5,,,5,62,18,57,20,106,
5,14,18,2,,,20,16,,,,,5,18,,20,,,5,60,18,61,20,127,
18,7,20,9,,,5,16,,,,,5,18,,20,,,5,61,18,63,20,106,
20,9,5,7,,,18,16,,,,,5,18,,20,,,5,56,18,69,20,106,
20,8,5,8,,,18,16,,,,,5,18,,20,,,5,55,18,67,20,104,
18,3,20,4,5,9,,,,,,,5,18,,20,,,5,56,18,61,20,119,
20,5,18,11,,,5,16,,,,,5,18,,20,,,5,59,18,66,20,107,
8,4,13,6,14,6,,,,,,,13,14,,8,,,8,65,13,47,14,25,30
13,8,14,8,,,8,16,,,,,13,14,,8,,,8,68,13,54,14,33,
8,13,13,1,14,2,,,,,,,13,14,,8,,,8,60,13,14,14,49,
8,6,14,10,,,13,16,,,,,13,14,,8,,,8,64,13,80,14,22,
8,10,13,6,,,14,16,,,,,13,14,,8,,,8,65,13,54,14,50,
8,14,13,1,14,1,,,,,,,8,14,,13,,,8,90,13,12,14,2,
8,12,14,4,,,13,16,,,,,8,14,,13,,,8,77,13,104,14,8,
13,3,14,13,,,8,16,,,,,8,14,,13,,,8,75,13,58,14,7,
8,8,13,7,14,1,,,,,,,8,14,,13,,,8,88,13,104,14,2,
13,3,14,13,,,8,16,,,,,8,13,,14,,,8,78,13,12,14,96,
8,7,14,9,,,13,16,,,,,8,13,,14,,,8,84,13,14,14,96,
13,15,14,1,,,8,16,,,,,8,13,,14,,,8,80,13,12,14,2,
8,4,13,12,,,14,16,,,,,8,13,,14,,,8,80,13,11,14,96,
8,3,14,13,,,13,16,,,,,8,13,,14,,,8,72,13,21,14,94,
8,9,14,7,,,13,16,,,,,8,13,,14,,,8,77,13,12,14,96,
8,7,13,7,14,2,,,,,,,8,13,,14,,,8,76,13,10,14,38,
8,7,13,3,14,6,,,,,,,8,13,,14,,,8,78,13,16,14,96,
8,7,13,9,,,14,16,,,,,8,13,,14,,,8,80,13,11,14,97,
8,10,14,6,,,13,16,,,,,8,13,,14,,,8,82,13,15,14,94,
8,6,13,5,14,5,,,,,,,8,13,,14,,,8,82,13,11,14,95,
5,8,17,8,,,25,16,,,,,17,25,,5,,,5,62,17,106,25,44,31
5,2,25,14,,,17,16,,,,,17,25,,5,,,5,62,17,108,25,43,
5,6,17,10,,,25,16,,,,,17,25,,5,,,5,62,17,102,25,46,
5,7,25,9,,,17,16,,,,,17,25,,5,,,5,62,17,108,25,43,
5,1,25,15,,,17,16,,,,,17,25,,5,,,5,56,17,107,25,44,
17,14,25,2,,,5,16,,,,,17,25,,5,,,5,62,17,101,25,44,
17,5,25,11,,,5,16,,,,,5,25,,17,,,5,62,17,121,25,44,
5,3,25,13,,,17,16,,,,,5,25,,17,,,5,62,17,121,25,25,
5,3,17,1,25,12,,,,,,,5,25,,17,,,5,62,17,64,25,26,
5,14,17,1,25,1,,,,,,,5,25,,17,,,5,62,17,40,25,21,
5,6,17,10,,,25,16,,,,,5,25,,17,,,5,62,17,110,25,25,
5,6,17,3,25,7,,,,,,,5,25,,17,,,5,62,17,121,25,26,
5,2,17,14,,,25,16,,,,,5,25,,17,,,5,62,17,108,25,28,
5,2,25,14,,,17,16,,,,,5,17,,25,,,5,51,17,62,25,60,
5,8,17,3,25,5,,,,,,,5,17,,25,,,5,60,17,47,25,60,
5,5,25,11,,,17,16,,,,,5,17,,25,,,5,60,17,56,25,59,
17,5,25,11,,,5,16,,,,,5,17,,25,,,5,59,17,56,25,60,
5,3,17,12,25,1,,,,,,,5,17,,25,,,5,61,17,43,25,34,
5,2,17,14,25,2,,,,,,,5,17,,25,,,5,52,17,60,25,52,
5,9,25,7,,,17,16,,,,,5,17,,25,,,5,59,17,50,25,60,
5,5,10,3,20,8,,,,,,,10,20,,5,,,5,60,10,30,20,105,32
10,11,20,5,,,5,16,,,,,10,20,,5,,,5,62,10,48,20,82,
10,2,20,14,,,5,16,,,,,10,20,,5,,,5,62,10,30,20,118,
5,4,20,12,,,10,16,,,,,10,20,,5,,,5,62,10,47,20,83,
5,5,10,11,,,20,16,,,,,10,20,,5,,,5,62,10,48,20,90,
5,8,20,8,,,10,16,,,,,10,20,,5,,,5,62,10,49,20,75,
5,5,10,5,20,6,,,,,,,5,20,,10,,,5,45,10,47,20,82,
5,6,20,10,,,10,16,,,,,5,20,,10,,,5,46,10,60,20,78,
5,4,10,2,20,10,,,,,,,5,20,,10,,,5,44,10,30,20,80,
10,15,20,1,,,5,16,,,,,5,20,,10,,,5,61,10,60,20,32,
5,1,10,15,,,20,16,,,,,5,20,,10,,,5,39,10,60,20,74,
5,7,10,9,,,20,16,,,,,5,20,,10,,,5,44,10,60,20,80,
10,2,20,14,,,5,16,,,,,5,20,,10,,,5,45,10,25,20,83,
5,15,20,1,,,10,16,,,,,5,10,,20,,,5,38,10,30,20,28,
5,2,20,14,,,10,16,,,,,5,10,,20,,,5,40,10,36,20,123,
5,10,10,5,20,1,,,,,,,5,10,,20,,,5,51,10,22,20,26,
5,2,10,10,20,4,,,,,,,5,10,,20,,,5,50,10,21,20,132,
5,4,10,12,,,20,16,,,,,5,10,,20,,,5,53,10,21,20,138,
5,8,20,8,,,10,16,,,,,5,10,,20,,,5,50,10,20,20,107,
5,12,20,4,,,10,16,,,,,5,10,,20,,,5,51,10,23,20,140,
8,5,10,2,14,9,,,,,,,10,14,,8,,,8,67,10,25,14,35,33
8,13,14,3,,,10,16,,,,,10,14,,8,,,8,64,10,34,14,30,
10,5,14,11,,,8,16,,,,,10,14,,8,,,8,67,10,31,14,30,
8,3,10,8,14,5,,,,,,,10,14,,8,,,8,62,10,33,14,32,
8,15,14,1,,,10,16,,,,,10,14,,8,,,8,63,10,57,14,2,
10,9,14,7,,,8,16,,,,,10,14,,8,,,8,68,10,35,14,30,
8,8,10,8,,,14,16,,,,,10,14,,8,,,8,61,10,33,14,20,
8,9,14,7,,,10,16,,,,,8,14,,10,,,8,70,10,60,14,7,
8,7,10,9,,,14,16,,,,,8,14,,10,,,8,76,10,37,14,9,
8,9,14,7,,,10,16,,,,,8,14,,10,,,8,60,10,60,14,10,
8,2,10,14,,,14,16,,,,,8,14,,10,,,8,49,10,44,14,23,
10,9,14,7,,,8,16,,,,,8,14,,10,,,8,78,10,60,14,9,
8,9,10,5,14,2,,,,,,,8,14,,10,,,8,60,10,30,14,8,
8,12,10,2,14,2,,,,,,,8,14,,10,,,8,70,10,30,14,6,
8,1,10,14,14,1,,,,,,,8,14,,10,,,8,39,10,60,14,3,
8,3,14,1,,,10,16,,,,,8,10,,14,,,8,80,10,13,14,94,
8,9,10,2,14,5,,,,,,,8,10,,14,,,8,68,10,16,14,96,
8,6,14,10,,,10,16,,,,,8,10,,14,,,8,80,10,17,14,94,
10,2,14,14,,,8,16,,,,,8,10,,14,,,8,76,10,14,14,94,
10,8,14,8,,,8,16,,,,,8,10,,14,,,8,73,10,14,14,94,
14,10,18,6,,,8,16,,,,,14,18,,8,,,8,64,14,65,18,41,34
8,3,14,13,,,18,16,,,,,14,18,,8,,,8,62,14,63,18,40,
8,1,14,6,18,9,,,,,,,14,18,,8,,,8,23,14,68,18,38,
8,8,14,4,18,4,,,,,,,14,18,,8,,,8,66,14,73,18,36,
14,6,18,10,,,8,16,,,,,14,18,,8,,,8,68,14,58,18,50,
14,14,18,2,,,8,16,,,,,14,18,,8,,,8,65,14,70,18,38,
8,6,14,10,,,18,16,,,,,5,18,,14,,,8,78,14,98,18,23,
14,14,18,2,,,8,16,,,,,5,18,,14,,,8,74,14,98,18,26,
14,8,18,8,,,8,16,,,,,5,18,,14,,,8,75,14,98,18,25,
8,8,14,8,,,18,16,,,,,5,18,,14,,,8,81,14,98,18,27,
8,5,18,11,,,14,16,,,,,5,18,,14,,,8,76,14,98,18,24,
14,5,18,11,,,8,16,,,,,5,14,,18,,,8,72,14,8,18,136,
14,12,18,4,,,8,16,,,,,5,14,,18,,,8,75,14,7,18,143,
8,7,14,7,18,2,,,,,,,5,14,,18,,,8,80,14,8,18,84,
14,3,18,13,,,8,16,,,,,5,14,,18,,,8,73,14,8,18,137,
8,8,18,8,,,14,16,,,,,5,14,,18,,,8,72,14,7,18,120,
14,10,18,6,,,8,16,,,,,8,14,,18,,,8,74,14,7,18,132,
8,2,18,14,,,14,16,,,,,5,14,,18,,,8,40,14,22,18,120,
8,7,18,9,,,14,16,,,,,5,14,,18,,,8,78,14,9,18,120,
8,1,18,15,,,14,16,,,,,5,14,,18,,,8,35,14,34,18,128,
8,2,25,14,,,14,16,,,,,14,25,,8,,,8,39,14,63,25,38,35
8,5,25,11,,,14,16,,,,,14,25,,8,,,8,65,14,64,25,39,
14,5,25,11,,,8,16,,,,,14,25,,8,,,8,64,14,73,25,24,
14,12,25,4,,,8,16,,,,,14,25,,8,,,8,65,14,67,25,32,
8,7,14,7,25,2,,,,,,,14,25,,8,,,8,65,14,66,25,35,
14,3,25,13,,,8,16,,,,,14,25,,8,,,8,71,14,65,25,34,
8,12,25,2,14,2,,,,,,,14,25,,8,,,8,68,14,49,25,45,
8,1,14,14,25,1,,,,,,,8,25,,14,,,8,36,14,96,25,39,
8,3,14,1,,,25,16,,,,,8,25,,14,,,8,55,14,96,25,35,
8,9,14,2,25,5,,,,,,,8,25,,14,,,8,50,14,53,25,36,
8,6,14,10,,,25,16,,,,,8,25,,14,,,8,51,14,97,25,31,
14,6,25,10,,,8,16,,,,,8,25,,14,,,8,52,14,98,25,33,
8,6,14,3,25,7,,,,,,,8,25,,14,,,8,52,14,84,25,32,
8,2,14,14,,,25,16,,,,,8,25,,14,,,8,46,14,96,25,37,
8,2,25,14,,,14,16,,,,,8,14,,25,,,8,43,14,39,25,60,
8,8,14,3,25,5,,,,,,,8,14,,25,,,8,41,14,39,25,60,
14,5,25,11,,,8,16,,,,,8,14,,25,,,8,42,14,37,25,60,
14,12,25,4,,,8,16,,,,,8,14,,25,,,8,41,14,39,25,59,
8,7,14,7,25,2,,,,,,,8,14,,25,,,8,32,14,42,25,20,
